src_ip protocol fwd_pkt_len_var
16777343 17 1768.0668
16777343 17 1768.0201
16777343 17 1767.9734
16777343 17 1767.9266
16777343 17 1767.8799
16777343 17 1767.8332
16777343 17 1767.7865
16777343 17 1767.7397
16777343 17 1767.6930
16777343 17 1767.6463
16777343 17 1767.5996
16777343 17 1767.5529
16777343 17 1767.5062
16777343 17 1767.4595
16777343 17 1767.4128
16777343 17 1767.3661
16777343 17 1767.3194
16777343 17 1767.2727
16777343 17 1767.2260
16777343 17 1767.1793
16777343 17 1767.1326
16777343 17 1767.0859
16777343 17 1767.0393
16777343 17 1766.9926
16777343 17 1766.9459
16777343 17 1766.8992
16777343 17 1766.8526
16777343 17 1766.8059
16777343 17 1766.7592
16777343 17 1766.7126
16777343 17 1766.6659
16777343 17 1766.6192
16777343 17 1766.5726
16777343 17 1766.5259
16777343 17 1766.4793
16777343 17 1766.4326
16777343 17 1766.3860
16777343 17 1766.3393
16777343 17 1766.2927
16777343 17 1766.2461
16777343 17 1766.1994
16777343 17 1766.1528
16777343 17 1766.1062
16777343 17 1766.0595
16777343 17 1766.0129
16777343 17 1765.9663
16777343 17 1765.9196
16777343 17 1765.8730
16777343 17 1765.8264
16777343 17 1765.7798
16777343 17 1765.7332
16777343 17 1765.6866
16777343 17 1765.6400
16777343 17 1765.5934
16777343 17 1765.5468
16777343 17 1765.5002
16777343 17 1765.4536
16777343 17 1765.4070
16777343 17 1765.3604
16777343 17 1765.3138
16777343 17 1765.2672
16777343 17 1765.2206
16777343 17 1765.1740
16777343 17 1765.1274
16777343 17 1765.0809
16777343 17 1765.0343
16777343 17 1764.9877
16777343 17 1764.9411
16777343 17 1764.8946
16777343 17 1764.8480
16777343 17 1764.8014
16777343 17 1764.7549
16777343 17 1764.7083
16777343 17 1764.6618
16777343 17 1764.6152
16777343 17 1764.5687
16777343 17 1764.5221
16777343 17 1764.4756
16777343 17 1764.4290
16777343 17 1764.3825
16777343 17 1764.3360
16777343 17 1764.2894
16777343 17 1764.2429
16777343 17 1764.1964
16777343 17 1764.1498
16777343 17 1764.1033
16777343 17 1764.0568
16777343 17 1764.0102
16777343 17 1763.9637
16777343 17 1763.9172
16777343 17 1763.8707
16777343 17 1763.8242
16777343 17 1763.7777
16777343 17 1763.7312
16777343 17 1763.6847
16777343 17 1763.6382
16777343 17 1763.5917
16777343 17 1763.5452
16777343 17 1763.4987
16777343 17 1763.4522
16777343 17 1763.4057
16777343 17 1763.3592
16777343 17 1763.3127
16777343 17 1763.2662
16777343 17 1763.2198
16777343 17 1763.1733
16777343 17 1763.1268
16777343 17 1763.0803
16777343 17 1763.0339
16777343 17 1762.9874
16777343 17 1762.9409
16777343 17 1762.8945
16777343 17 1762.8480
16777343 17 1762.8015
16777343 17 1762.7551
16777343 17 1762.7086
16777343 17 1762.6622
16777343 17 1762.6157
16777343 17 1762.5693
16777343 17 1762.5229
16777343 17 1762.4764
16777343 17 1762.4300
16777343 17 1762.3835
16777343 17 1762.3371
16777343 17 1762.2907
16777343 17 1762.2442
16777343 17 1762.1978
16777343 17 1762.1514
16777343 17 1762.1050
16777343 17 1762.0586
16777343 17 1762.0121
16777343 17 1761.9657
16777343 17 1761.9193
16777343 17 1761.8729
16777343 17 1761.8265
16777343 17 1761.7801
16777343 17 1761.7337
16777343 17 1761.6873
16777343 17 1761.6409
16777343 17 1761.5945
16777343 17 1761.5481
16777343 17 1761.5017
16777343 17 1761.4553
16777343 17 1761.4090
16777343 17 1761.3626
16777343 17 1761.3162
16777343 17 1761.2698
16777343 17 1761.2234
16777343 17 1761.1771
16777343 17 1761.1307
16777343 17 1761.0843
16777343 17 1761.0380
16777343 17 1760.9916
16777343 17 1760.9452
16777343 17 1760.8989
16777343 17 1760.8525
16777343 17 1760.8062
16777343 17 1760.7598
16777343 17 1760.7135
16777343 17 1760.6671
16777343 17 1760.6208
16777343 17 1760.5745
16777343 17 1760.5281
16777343 17 1760.4818
16777343 17 1760.4354
16777343 17 1760.3891
16777343 17 1760.3428
16777343 17 1760.2965
16777343 17 1760.2501
16777343 17 1760.2038
16777343 17 1760.1575
16777343 17 1760.1112
16777343 17 1760.0649
16777343 17 1760.0186
16777343 17 1759.9722
16777343 17 1759.9259
16777343 17 1759.8796
16777343 17 1759.8333
16777343 17 1759.7870
16777343 17 1759.7407
16777343 17 1759.6944
16777343 17 1759.6482
16777343 17 1759.6019
16777343 17 1759.5556
16777343 17 1759.5093
16777343 17 1759.4630
16777343 17 1759.4167
16777343 17 1759.3705
16777343 17 1759.3242
16777343 17 1759.2779
16777343 17 1759.2316
16777343 17 1759.1854
16777343 17 1759.1391
16777343 17 1759.0928
16777343 17 1759.0466
16777343 17 1759.0003
16777343 17 1758.9541
16777343 17 1758.9078
16777343 17 1758.8616
16777343 17 1758.8153
16777343 17 1758.7691
16777343 17 1758.7228
16777343 17 1758.6766
16777343 17 1758.6303
16777343 17 1758.5841
16777343 17 1758.5379
16777343 17 1758.4916
16777343 17 1758.4454
16777343 17 1758.3992
16777343 17 1758.3530
16777343 17 1758.3067
16777343 17 1758.2605
16777343 17 1758.2143
16777343 17 1758.1681
16777343 17 1758.1219
16777343 17 1758.0757
16777343 17 1758.0295
16777343 17 1757.9833
16777343 17 1757.9371
16777343 17 1757.8909
16777343 17 1757.8447
16777343 17 1757.7985
16777343 17 1757.7523
16777343 17 1757.7061
16777343 17 1757.6599
16777343 17 1757.6137
16777343 17 1757.5675
16777343 17 1757.5214
16777343 17 1757.4752
16777343 17 1757.4290
16777343 17 1757.3828
16777343 17 1757.3367
16777343 17 1757.2905
16777343 17 1757.2443
16777343 17 1757.1982
16777343 17 1757.1520
16777343 17 1757.1059
16777343 17 1757.0597
16777343 17 1757.0135
16777343 17 1756.9674
16777343 17 1756.9212
16777343 17 1756.8751
16777343 17 1756.8290
16777343 17 1756.7828
16777343 17 1756.7367
16777343 17 1756.6905
16777343 17 1756.6444
16777343 17 1756.5983
16777343 17 1756.5521
16777343 17 1756.5060
16777343 17 1756.4599
16777343 17 1756.4138
16777343 17 1756.3677
16777343 17 1756.3215
16777343 17 1756.2754
16777343 17 1756.2293
16777343 17 1756.1832
16777343 17 1756.1371
16777343 17 1756.0910
16777343 17 1756.0449
16777343 17 1755.9988
16777343 17 1755.9527
16777343 17 1755.9066
16777343 17 1755.8605
16777343 17 1755.8144
16777343 17 1755.7683
16777343 17 1755.7222
16777343 17 1755.6762
16777343 17 1755.6301
16777343 17 1755.5840
16777343 17 1755.5379
16777343 17 1755.4918
16777343 17 1755.4458
16777343 17 1755.3997
16777343 17 1755.3536
16777343 17 1755.3076
16777343 17 1755.2615
16777343 17 1755.2155
16777343 17 1755.1694
16777343 17 1755.1233
16777343 17 1755.0773
16777343 17 1755.0312
16777343 17 1754.9852
16777343 17 1754.9392
16777343 17 1754.8931
16777343 17 1754.8471
16777343 17 1754.8010
16777343 17 1754.7550
16777343 17 1754.7090
16777343 17 1754.6629
16777343 17 1754.6169
16777343 17 1754.5709
16777343 17 1754.5249
16777343 17 1754.4788
16777343 17 1754.4328
16777343 17 1754.3868
16777343 17 1754.3408
16777343 17 1754.2948
16777343 17 1754.2488
16777343 17 1754.2028
16777343 17 1754.1568
16777343 17 1754.1108
16777343 17 1754.0648
16777343 17 1754.0188
16777343 17 1753.9728
16777343 17 1753.9268
16777343 17 1753.8808
16777343 17 1753.8348
16777343 17 1753.7888
16777343 17 1753.7428
16777343 17 1753.6969
16777343 17 1753.6509
16777343 17 1753.6049
16777343 17 1753.5589
16777343 17 1753.5130
16777343 17 1753.4670
16777343 17 1753.4210
16777343 17 1753.3751
16777343 17 1753.3291
16777343 17 1753.2832
16777343 17 1753.2372
16777343 17 1753.1913
16777343 17 1753.1453
16777343 17 1753.0994
16777343 17 1753.0534
16777343 17 1753.0075
16777343 17 1752.9615
16777343 17 1752.9156
16777343 17 1752.8697
16777343 17 1752.8237
16777343 17 1752.7778
16777343 17 1752.7319
16777343 17 1752.6859
16777343 17 1752.6400
16777343 17 1752.5941
16777343 17 1752.5482
16777343 17 1752.5023
16777343 17 1752.4563
16777343 17 1752.4104
16777343 17 1752.3645
16777343 17 1752.3186
16777343 17 1752.2727
16777343 17 1752.2268
16777343 17 1752.1809
16777343 17 1752.1350
16777343 17 1752.0891
16777343 17 1752.0432
16777343 17 1751.9973
16777343 17 1751.9514
16777343 17 1751.9056
16777343 17 1751.8597
16777343 17 1751.8138
16777343 17 1751.7679
16777343 17 1751.7220
16777343 17 1751.6762
16777343 17 1751.6303
16777343 17 1751.5844
16777343 17 1751.5386
16777343 17 1751.4927
16777343 17 1751.4468
16777343 17 1751.4010
16777343 17 1751.3551
16777343 17 1751.3093
16777343 17 1751.2634
16777343 17 1751.2176
16777343 17 1751.1717
16777343 17 1751.1259
16777343 17 1751.0800
16777343 17 1751.0342
16777343 17 1750.9884
16777343 17 1750.9425
16777343 17 1750.8967
16777343 17 1750.8509
16777343 17 1750.8050
16777343 17 1750.7592
16777343 17 1750.7134
16777343 17 1750.6676
16777343 17 1750.6217
16777343 17 1750.5759
16777343 17 1750.5301
16777343 17 1750.4843
16777343 17 1750.4385
16777343 17 1750.3927
16777343 17 1750.3469
16777343 17 1750.3011
16777343 17 1750.2553
16777343 17 1750.2095
16777343 17 1750.1637
16777343 17 1750.1179
16777343 17 1750.0721
16777343 17 1750.0263
16777343 17 1749.9805
16777343 17 1749.9348
16777343 17 1749.8890
16777343 17 1749.8432
16777343 17 1749.7974
16777343 17 1749.7517
16777343 17 1749.7059
16777343 17 1749.6601
16777343 17 1749.6144
16777343 17 1749.5686
16777343 17 1749.5228
16777343 17 1749.4771
16777343 17 1749.4313
16777343 17 1749.3856
16777343 17 1749.3398
16777343 17 1749.2941
16777343 17 1749.2483
16777343 17 1749.2026
16777343 17 1749.1568
16777343 17 1749.1111
16777343 17 1749.0654
16777343 17 1749.0196
16777343 17 1748.9739
16777343 17 1748.9282
16777343 17 1748.8824
16777343 17 1748.8367
16777343 17 1748.7910
16777343 17 1748.7453
16777343 17 1748.6996
16777343 17 1748.6538
16777343 17 1748.6081
16777343 17 1748.5624
16777343 17 1748.5167
16777343 17 1748.4710
16777343 17 1748.4253
16777343 17 1748.3796
16777343 17 1748.3339
16777343 17 1748.2882
16777343 17 1748.2425
16777343 17 1748.1968
16777343 17 1748.1511
16777343 17 1748.1054
16777343 17 1748.0598
16777343 17 1748.0141
16777343 17 1747.9684
16777343 17 1747.9227
16777343 17 1747.8770
16777343 17 1747.8314
16777343 17 1747.7857
16777343 17 1747.7400
16777343 17 1747.6944
16777343 17 1747.6487
16777343 17 1747.6030
16777343 17 1747.5574
16777343 17 1747.5117
16777343 17 1747.4661
16777343 17 1747.4204
16777343 17 1747.3748
16777343 17 1747.3291
16777343 17 1747.2835
16777343 17 1747.2379
16777343 17 1747.1922
16777343 17 1747.1466
16777343 17 1747.1009
16777343 17 1747.0553
16777343 17 1747.0097
16777343 17 1746.9641
16777343 17 1746.9184
16777343 17 1746.8728
16777343 17 1746.8272
16777343 17 1746.7816
16777343 17 1746.7360
16777343 17 1746.6903
16777343 17 1746.6447
16777343 17 1746.5991
16777343 17 1746.5535
16777343 17 1746.5079
16777343 17 1746.4623
16777343 17 1746.4167
16777343 17 1746.3711
16777343 17 1746.3255
16777343 17 1746.2799
16777343 17 1746.2344
16777343 17 1746.1888
16777343 17 1746.1432
16777343 17 1746.0976
16777343 17 1746.0520
16777343 17 1746.0064
16777343 17 1745.9609
16777343 17 1745.9153
16777343 17 1745.8697
16777343 17 1745.8242
16777343 17 1745.7786
16777343 17 1745.7330
16777343 17 1745.6875
16777343 17 1745.6419
16777343 17 1745.5964
16777343 17 1745.5508
16777343 17 1745.5053
16777343 17 1745.4597
16777343 17 1745.4142
16777343 17 1745.3686
16777343 17 1745.3231
16777343 17 1745.2775
16777343 17 1745.2320
16777343 17 1745.1865
16777343 17 1745.1409
16777343 17 1745.0954
16777343 17 1745.0499
16777343 17 1745.0044
16777343 17 1744.9588
16777343 17 1744.9133
16777343 17 1744.8678
16777343 17 1744.8223
16777343 17 1744.7768
16777343 17 1744.7313
16777343 17 1744.6858
16777343 17 1744.6402
16777343 17 1744.5947
16777343 17 1744.5492
16777343 17 1744.5037
16777343 17 1744.4582
16777343 17 1744.4128
16777343 17 1744.3673
16777343 17 1744.3218
16777343 17 1744.2763
16777343 17 1744.2308
16777343 17 1744.1853
16777343 17 1744.1398
16777343 17 1744.0944
16777343 17 1744.0489
16777343 17 1744.0034
16777343 17 1743.9580
16777343 17 1743.9125
16777343 17 1743.8670
16777343 17 1743.8216
16777343 17 1743.7761
16777343 17 1743.7306
16777343 17 1743.6852
16777343 17 1743.6397
16777343 17 1743.5943
16777343 17 1743.5488
16777343 17 1743.5034
16777343 17 1743.4579
16777343 17 1743.4125
16777343 17 1743.3671
16777343 17 1743.3216
16777343 17 1743.2762
16777343 17 1743.2308
16777343 17 1743.1853
16777343 17 1743.1399
16777343 17 1743.0945
16777343 17 1743.0490
16777343 17 1743.0036
16777343 17 1742.9582
16777343 17 1742.9128
16777343 17 1742.8674
16777343 17 1742.8220
16777343 17 1742.7766
16777343 17 1742.7312
16777343 17 1742.6858
16777343 17 1742.6404
16777343 17 1742.5950
16777343 17 1742.5496
16777343 17 1742.5042
16777343 17 1742.4588
16777343 17 1742.4134
16777343 17 1742.3680
16777343 17 1742.3226
16777343 17 1742.2772
16777343 17 1742.2318
16777343 17 1742.1865
16777343 17 1742.1411
16777343 17 1742.0957
16777343 17 1742.0504
16777343 17 1742.0050
16777343 17 1741.9596
16777343 17 1741.9143
16777343 17 1741.8689
16777343 17 1741.8235
16777343 17 1741.7782
16777343 17 1741.7328
16777343 17 1741.6875
16777343 17 1741.6421
16777343 17 1741.5968
16777343 17 1741.5514
16777343 17 1741.5061
16777343 17 1741.4608
16777343 17 1741.4154
16777343 17 1741.3701
16777343 17 1741.3247
16777343 17 1741.2794
16777343 17 1741.2341
16777343 17 1741.1888
16777343 17 1741.1434
16777343 17 1741.0981
16777343 17 1741.0528
16777343 17 1741.0075
16777343 17 1740.9622
16777343 17 1740.9169
16777343 17 1740.8715
16777343 17 1740.8262
16777343 17 1740.7809
16777343 17 1740.7356
16777343 17 1740.6903
16777343 17 1740.6450
16777343 17 1740.5997
16777343 17 1740.5545
16777343 17 1740.5092
16777343 17 1740.4639
16777343 17 1740.4186
16777343 17 1740.3733
16777343 17 1740.3280
16777343 17 1740.2827
16777343 17 1740.2375
16777343 17 1740.1922
16777343 17 1740.1469
16777343 17 1740.1017
16777343 17 1740.0564
16777343 17 1740.0111
16777343 17 1739.9659
16777343 17 1739.9206
16777343 17 1739.8753
16777343 17 1739.8301
16777343 17 1739.7848
16777343 17 1739.7396
16777343 17 1739.6943
16777343 17 1739.6491
16777343 17 1739.6039
16777343 17 1739.5586
16777343 17 1739.5134
16777343 17 1739.4681
16777343 17 1739.4229
16777343 17 1739.3777
16777343 17 1739.3324
16777343 17 1739.2872
16777343 17 1739.2420
16777343 17 1739.1968
16777343 17 1739.1516
16777343 17 1739.1063
16777343 17 1739.0611
16777343 17 1739.0159
16777343 17 1738.9707
16777343 17 1738.9255
16777343 17 1738.8803
16777343 17 1738.8351
16777343 17 1738.7899
16777343 17 1738.7447
16777343 17 1738.6995
16777343 17 1738.6543
16777343 17 1738.6091
16777343 17 1738.5639
16777343 17 1738.5187
16777343 17 1738.4735
16777343 17 1738.4284
16777343 17 1738.3832
16777343 17 1738.3380
16777343 17 1738.2928
16777343 17 1738.2477
16777343 17 1738.2025
16777343 17 1738.1573
16777343 17 1738.1121
16777343 17 1738.0670
16777343 17 1738.0218
16777343 17 1737.9767
16777343 17 1737.9315
16777343 17 1737.8864
16777343 17 1737.8412
16777343 17 1737.7961
16777343 17 1737.7509
16777343 17 1737.7058
16777343 17 1737.6606
16777343 17 1737.6155
16777343 17 1737.5703
16777343 17 1737.5252
16777343 17 1737.4801
16777343 17 1737.4349
16777343 17 1737.3898
16777343 17 1737.3447
16777343 17 1737.2996
16777343 17 1737.2544
16777343 17 1737.2093
16777343 17 1737.1642
16777343 17 1737.1191
16777343 17 1737.0740
16777343 17 1737.0289
16777343 17 1736.9838
16777343 17 1736.9387
16777343 17 1736.8936
16777343 17 1736.8485
16777343 17 1736.8034
16777343 17 1736.7583
16777343 17 1736.7132
16777343 17 1736.6681
16777343 17 1736.6230
16777343 17 1736.5779
16777343 17 1736.5328
16777343 17 1736.4877
16777343 17 1736.4427
16777343 17 1736.3976
16777343 17 1736.3525
16777343 17 1736.3074
16777343 17 1736.2624
16777343 17 1736.2173
16777343 17 1736.1722
16777343 17 1736.1272
16777343 17 1736.0821
16777343 17 1736.0371
16777343 17 1735.9920
16777343 17 1735.9470
16777343 17 1735.9019
16777343 17 1735.8569
16777343 17 1735.8118
16777343 17 1735.7668
16777343 17 1735.7217
16777343 17 1735.6767
16777343 17 1735.6317
16777343 17 1735.5866
16777343 17 1735.5416
16777343 17 1735.4966
16777343 17 1735.4515
16777343 17 1735.4065
16777343 17 1735.3615
16777343 17 1735.3165
16777343 17 1735.2714
16777343 17 1735.2264
16777343 17 1735.1814
16777343 17 1735.1364
16777343 17 1735.0914
16777343 17 1735.0464
16777343 17 1735.0014
16777343 17 1734.9564
16777343 17 1734.9114
16777343 17 1734.8664
16777343 17 1734.8214
16777343 17 1734.7764
16777343 17 1734.7314
16777343 17 1734.6864
16777343 17 1734.6414
16777343 17 1734.5965
16777343 17 1734.5515
16777343 17 1734.5065
16777343 17 1734.4615
16777343 17 1734.4165
16777343 17 1734.3716
16777343 17 1734.3266
16777343 17 1734.2816
16777343 17 1734.2367
16777343 17 1734.1917
16777343 17 1734.1467
16777343 17 1734.1018
16777343 17 1734.0568
16777343 17 1734.0119
16777343 17 1733.9669
16777343 17 1733.9220
16777343 17 1733.8770
16777343 17 1733.8321
16777343 17 1733.7872
16777343 17 1733.7422
16777343 17 1733.6973
16777343 17 1733.6523
16777343 17 1733.6074
16777343 17 1733.5625
16777343 17 1733.5176
16777343 17 1733.4726
16777343 17 1733.4277
16777343 17 1733.3828
16777343 17 1733.3379
16777343 17 1733.2930
16777343 17 1733.2480
16777343 17 1733.2031
16777343 17 1733.1582
16777343 17 1733.1133
16777343 17 1733.0684
16777343 17 1733.0235
16777343 17 1732.9786
16777343 17 1732.9337
16777343 17 1732.8888
16777343 17 1732.8439
16777343 17 1732.7990
16777343 17 1732.7542
16777343 17 1732.7093
16777343 17 1732.6644
16777343 17 1732.6195
16777343 17 1732.5746
16777343 17 1732.5297
16777343 17 1732.4849
16777343 17 1732.4400
16777343 17 1732.3951
16777343 17 1732.3503
16777343 17 1732.3054
16777343 17 1732.2605
16777343 17 1732.2157
16777343 17 1732.1708
16777343 17 1732.1260
16777343 17 1732.0811
16777343 17 1732.0363
16777343 17 1731.9914
16777343 17 1731.9466
16777343 17 1731.9017
16777343 17 1731.8569
16777343 17 1731.8121
16777343 17 1731.7672
16777343 17 1731.7224
16777343 17 1731.6775
16777343 17 1731.6327
16777343 17 1731.5879
16777343 17 1731.5431
16777343 17 1731.4982
16777343 17 1731.4534
16777343 17 1731.4086
16777343 17 1731.3638
16777343 17 1731.3190
16777343 17 1731.2742
16777343 17 1731.2294
16777343 17 1731.1846
16777343 17 1731.1397
16777343 17 1731.0949
16777343 17 1731.0501
16777343 17 1731.0054
16777343 17 1730.9606
16777343 17 1730.9158
16777343 17 1730.8710
16777343 17 1730.8262
16777343 17 1730.7814
16777343 17 1730.7366
16777343 17 1730.6918
16777343 17 1730.6471
16777343 17 1730.6023
16777343 17 1730.5575
16777343 17 1730.5127
16777343 17 1730.4680
16777343 17 1730.4232
16777343 17 1730.3784
16777343 17 1730.3337
16777343 17 1730.2889
16777343 17 1730.2442
16777343 17 1730.1994
16777343 17 1730.1546
16777343 17 1730.1099
16777343 17 1730.0651
16777343 17 1730.0204
16777343 17 1729.9757
16777343 17 1729.9309
16777343 17 1729.8862
16777343 17 1729.8414
16777343 17 1729.7967
16777343 17 1729.7520
16777343 17 1729.7072
16777343 17 1729.6625
16777343 17 1729.6178
16777343 17 1729.5731
16777343 17 1729.5284
16777343 17 1729.4836
16777343 17 1729.4389
16777343 17 1729.3942
16777343 17 1729.3495
16777343 17 1729.3048
16777343 17 1729.2601
16777343 17 1729.2154
16777343 17 1729.1707
16777343 17 1729.1260
16777343 17 1729.0813
16777343 17 1729.0366
16777343 17 1728.9919
16777343 17 1728.9472
16777343 17 1728.9025
16777343 17 1728.8578
16777343 17 1728.8131
16777343 17 1728.7685
16777343 17 1728.7238
16777343 17 1728.6791
16777343 17 1728.6344
16777343 17 1728.5898
16777343 17 1728.5451
16777343 17 1728.5004
16777343 17 1728.4558
16777343 17 1728.4111
16777343 17 1728.3664
16777343 17 1728.3218
16777343 17 1728.2771
16777343 17 1728.2325
16777343 17 1728.1878
16777343 17 1728.1432
16777343 17 1728.0985
16777343 17 1728.0539
16777343 17 1728.0092
16777343 17 1727.9646
16777343 17 1727.9199
16777343 17 1727.8753
16777343 17 1727.8307
16777343 17 1727.7861
16777343 17 1727.7414
16777343 17 1727.6968
16777343 17 1727.6522
16777343 17 1727.6076
16777343 17 1727.5629
16777343 17 1727.5183
16777343 17 1727.4737
16777343 17 1727.4291
16777343 17 1727.3845
16777343 17 1727.3399
16777343 17 1727.2953
16777343 17 1727.2507
16777343 17 1727.2061
16777343 17 1727.1615
16777343 17 1727.1169
16777343 17 1727.0723
16777343 17 1727.0277
16777343 17 1726.9831
16777343 17 1726.9385
16777343 17 1726.8939
16777343 17 1726.8493
16777343 17 1726.8048
16777343 17 1726.7602
16777343 17 1726.7156
16777343 17 1726.6710
16777343 17 1726.6265
16777343 17 1726.5819
16777343 17 1726.5373
16777343 17 1726.4928
16777343 17 1726.4482
16777343 17 1726.4036
16777343 17 1726.3591
16777343 17 1726.3145
16777343 17 1726.2700
16777343 17 1726.2254
16777343 17 1726.1809
16777343 17 1726.1363
16777343 17 1726.0918
16777343 17 1726.0473
16777343 17 1726.0027
16777343 17 1725.9582
16777343 17 1725.9136
16777343 17 1725.8691
16777343 17 1725.8246
16777343 17 1725.7801
16777343 17 1725.7355
16777343 17 1725.6910
16777343 17 1725.6465
16777343 17 1725.6020
16777343 17 1725.5575
16777343 17 1725.5129
16777343 17 1725.4684
16777343 17 1725.4239
16777343 17 1725.3794
16777343 17 1725.3349
16777343 17 1725.2904
16777343 17 1725.2459
16777343 17 1725.2014
16777343 17 1725.1569
16777343 17 1725.1124
16777343 17 1725.0679
16777343 17 1725.0235
16777343 17 1724.9790
16777343 17 1724.9345
16777343 17 1724.8900
16777343 17 1724.8455
16777343 17 1724.8011
16777343 17 1724.7566
16777343 17 1724.7121
16777343 17 1724.6676
16777343 17 1724.6232
16777343 17 1724.5787
16777343 17 1724.5342
16777343 17 1724.4898
16777343 17 1724.4453
16777343 17 1724.4009
16777343 17 1724.3564
16777343 17 1724.3120
16777343 17 1724.2675
16777343 17 1724.2231
16777343 17 1724.1786
16777343 17 1724.1342
16777343 17 1724.0897
16777343 17 1724.0453
16777343 17 1724.0009
16777343 17 1723.9564
16777343 17 1723.9120
16777343 17 1723.8676
16777343 17 1723.8231
16777343 17 1723.7787
16777343 17 1723.7343
16777343 17 1723.6899
16777343 17 1723.6455
16777343 17 1723.6011
16777343 17 1723.5566
16777343 17 1723.5122
16777343 17 1723.4678
16777343 17 1723.4234
16777343 17 1723.3790
16777343 17 1723.3346
16777343 17 1723.2902
16777343 17 1723.2458
16777343 17 1723.2014
16777343 17 1723.1570
16777343 17 1723.1126
16777343 17 1723.0683
16777343 17 1723.0239
16777343 17 1722.9795
16777343 17 1722.9351
16777343 17 1722.8907
16777343 17 1722.8464
16777343 17 1722.8020
16777343 17 1722.7576
16777343 17 1722.7132
16777343 17 1722.6689
16777343 17 1722.6245
16777343 17 1722.5801
16777343 17 1722.5358
16777343 17 1722.4914
16777343 17 1722.4471
16777343 17 1722.4027
16777343 17 1722.3584
16777343 17 1722.3140
16777343 17 1722.2697
16777343 17 1722.2253
16777343 17 1722.1810
16777343 17 1722.1367
16777343 17 1722.0923
16777343 17 1722.0480
16777343 17 1722.0037
16777343 17 1721.9593
16777343 17 1721.9150
16777343 17 1721.8707
16777343 17 1721.8263
16777343 17 1721.7820
16777343 17 1721.7377
16777343 17 1721.6934
16777343 17 1721.6491
16777343 17 1721.6048
16777343 17 1721.5605
16777343 17 1721.5161
16777343 17 1721.4718
16777343 17 1721.4275
16777343 17 1721.3832
16777343 17 1721.3389
16777343 17 1721.2946
16777343 17 1721.2504
16777343 17 1721.2061
16777343 17 1721.1618
16777343 17 1721.1175
16777343 17 1721.0732
16777343 17 1721.0289
16777343 17 1720.9846
16777343 17 1720.9404
16777343 17 1720.8961
16777343 17 1720.8518
16777343 17 1720.8075
16777343 17 1720.7633
16777343 17 1720.7190
16777343 17 1720.6747
16777343 17 1720.6305
16777343 17 1720.5862
16777343 17 1720.5420
16777343 17 1720.4977
16777343 17 1720.4535
16777343 17 1720.4092
16777343 17 1720.3650
16777343 17 1720.3207
16777343 17 1720.2765
16777343 17 1720.2322
16777343 17 1720.1880
16777343 17 1720.1438
16777343 17 1720.0995
16777343 17 1720.0553
16777343 17 1720.0111
16777343 17 1719.9668
16777343 17 1719.9226
16777343 17 1719.8784
16777343 17 1719.8342
16777343 17 1719.7899
16777343 17 1719.7457
16777343 17 1719.7015
16777343 17 1719.6573
16777343 17 1719.6131
16777343 17 1719.5689
16777343 17 1719.5247
16777343 17 1719.4805
16777343 17 1719.4363
16777343 17 1719.3921
16777343 17 1719.3479
16777343 17 1719.3037
16777343 17 1719.2595
16777343 17 1719.2153
16777343 17 1719.1711
16777343 17 1719.1269
16777343 17 1719.0828
16777343 17 1719.0386
16777343 17 1718.9944
16777343 17 1718.9502
16777343 17 1718.9061
16777343 17 1718.8619
16777343 17 1718.8177
16777343 17 1718.7736
16777343 17 1718.7294
16777343 17 1718.6852
16777343 17 1718.6411
16777343 17 1718.5969
16777343 17 1718.5528
16777343 17 1718.5086
16777343 17 1718.4645
16777343 17 1718.4203
16777343 17 1718.3762
16777343 17 1718.3320
16777343 17 1718.2879
16777343 17 1718.2437
16777343 17 1718.1996
16777343 17 1718.1555
16777343 17 1718.1113
16777343 17 1718.0672
16777343 17 1718.0231
16777343 17 1717.9789
16777343 17 1717.9348
16777343 17 1717.8907
16777343 17 1717.8466
16777343 17 1717.8025
16777343 17 1717.7584
16777343 17 1717.7142
16777343 17 1717.6701
16777343 17 1717.6260
16777343 17 1717.5819
16777343 17 1717.5378
16777343 17 1717.4937
16777343 17 1717.4496
16777343 17 1717.4055
16777343 17 1717.3614
16777343 17 1717.3173
16777343 17 1717.2733
16777343 17 1717.2292
16777343 17 1717.1851
16777343 17 1717.1410
16777343 17 1717.0969
16777343 17 1717.0528
16777343 17 1717.0088
16777343 17 1716.9647
16777343 17 1716.9206
16777343 17 1716.8766
16777343 17 1716.8325
16777343 17 1716.7884
16777343 17 1716.7444
16777343 17 1716.7003
16777343 17 1716.6562
16777343 17 1716.6122
16777343 17 1716.5681
16777343 17 1716.5241
16777343 17 1716.4800
16777343 17 1716.4360
16777343 17 1716.3919
16777343 17 1716.3479
16777343 17 1716.3039
16777343 17 1716.2598
16777343 17 1716.2158
16777343 17 1716.1718
16777343 17 1716.1277
16777343 17 1716.0837
16777343 17 1716.0397
16777343 17 1715.9957
16777343 17 1715.9516
16777343 17 1715.9076
16777343 17 1715.8636
16777343 17 1715.8196
16777343 17 1715.7756
16777343 17 1715.7316
16777343 17 1715.6876
16777343 17 1715.6435
16777343 17 1715.5995
16777343 17 1715.5555
16777343 17 1715.5115
16777343 17 1715.4675
16777343 17 1715.4236
16777343 17 1715.3796
16777343 17 1715.3356
16777343 17 1715.2916
